Campaign_ID,Company,Campaign_Type,Target_Audience,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
4345,TechCorp,Search,Men 18-24,45 days,Google Ads,0.07,16366.0,4.94,Los Angeles,French,480,8552,10,Foodies,2021-11-26
4346,Alpha Innovations,Influencer,Women 35-44,15 days,Facebook,0.11,10502.0,3.16,Houston,English,272,2246,9,Outdoor Adventurers,2021-11-27
4347,Alpha Innovations,Email,Women 25-34,15 days,Google Ads,0.13,10483.0,3.66,Miami,Spanish,700,6587,2,Outdoor Adventurers,2021-11-28
4348,NexGen Systems,Search,Men 18-24,15 days,Website,0.08,14518.0,5.51,Houston,French,335,1655,7,Fashionistas,2021-11-29
4349,Innovate Industries,Influencer,Men 25-34,15 days,YouTube,0.06,6885.0,2.95,Los Angeles,English,940,7012,8,Outdoor Adventurers,2021-11-30
4350,DataTech Solutions,Search,Women 25-34,30 days,YouTube,0.13,14732.0,6.72,Chicago,German,584,5133,4,Fashionistas,2021-12-01
4351,NexGen Systems,Email,Men 18-24,30 days,Google Ads,0.02,16358.0,2.44,Miami,English,706,9267,1,Outdoor Adventurers,2021-12-02
4352,NexGen Systems,Social Media,All Ages,45 days,Facebook,0.03,5909.0,6.5,New York,Mandarin,604,3648,6,Health & Wellness,2021-12-03
4353,Innovate Industries,Influencer,All Ages,60 days,Instagram,0.14,7696.0,5.6,New York,Spanish,965,6424,5,Foodies,2021-12-04
4354,NexGen Systems,Search,Women 35-44,15 days,Google Ads,0.02,16003.0,6.85,New York,Spanish,852,7696,5,Tech Enthusiasts,2021-12-05
4355,NexGen Systems,Email,Women 25-34,60 days,Facebook,0.02,17711.0,6.1,Miami,German,512,1895,10,Tech Enthusiasts,2021-12-06
4356,Innovate Industries,Email,Men 25-34,15 days,YouTube,0.09,10556.0,2.02,Houston,French,346,9479,7,Tech Enthusiasts,2021-12-07
4357,Innovate Industries,Display,Men 18-24,60 days,Facebook,0.13,5990.0,5.67,New York,Mandarin,558,3361,1,Foodies,2021-12-08
4358,Alpha Innovations,Search,Women 35-44,45 days,Facebook,0.08,15315.0,6.98,Los Angeles,Mandarin,901,4239,1,Health & Wellness,2021-12-09
4359,TechCorp,Influencer,Men 25-34,45 days,YouTube,0.14,11662.0,6.85,New York,English,620,9866,4,Outdoor Adventurers,2021-12-10
4360,DataTech Solutions,Social Media,All Ages,45 days,YouTube,0.07,15406.0,4.76,Los Angeles,German,404,2833,9,Tech Enthusiasts,2021-12-11
4361,Alpha Innovations,Social Media,Men 18-24,30 days,YouTube,0.14,14127.0,7.49,New York,German,836,6330,5,Foodies,2021-12-12
4362,Alpha Innovations,Search,Women 25-34,60 days,Email,0.03,15121.0,7.83,Los Angeles,English,186,8709,3,Health & Wellness,2021-12-13
4363,TechCorp,Search,Men 18-24,60 days,Instagram,0.01,7350.0,4.39,Chicago,Spanish,482,6865,2,Fashionistas,2021-12-14
4364,NexGen Systems,Email,Men 18-24,60 days,Website,0.07,6036.0,2.84,Los Angeles,Spanish,776,8045,10,Foodies,2021-12-15
4365,Alpha Innovations,Social Media,Women 35-44,45 days,Facebook,0.04,15572.0,5.98,Los Angeles,Mandarin,828,5150,4,Tech Enthusiasts,2021-12-16
4366,DataTech Solutions,Influencer,Men 25-34,30 days,Website,0.02,18550.0,6.97,Houston,Mandarin,660,5450,8,Outdoor Adventurers,2021-12-17
4367,NexGen Systems,Influencer,All Ages,45 days,Email,0.02,19133.0,2.74,Houston,German,676,6131,10,Fashionistas,2021-12-18
4368,Innovate Industries,Display,Women 25-34,15 days,Facebook,0.06,10097.0,7.78,Los Angeles,French,125,6642,3,Tech Enthusiasts,2021-12-19
4369,Innovate Industries,Influencer,All Ages,45 days,Website,0.05,11499.0,2.76,Houston,Mandarin,906,5525,1,Health & Wellness,2021-12-20
4370,TechCorp,Influencer,Women 35-44,60 days,Instagram,0.12,18708.0,4.34,New York,German,624,8297,6,Foodies,2021-12-21
4371,TechCorp,Influencer,All Ages,30 days,Website,0.08,13901.0,5.27,New York,German,488,6099,1,Health & Wellness,2021-12-22
4372,DataTech Solutions,Search,Women 25-34,60 days,Facebook,0.04,10532.0,3.98,Los Angeles,French,524,8362,7,Health & Wellness,2021-12-23
4373,TechCorp,Influencer,Men 18-24,60 days,Facebook,0.11,19959.0,6.32,Los Angeles,Mandarin,217,3486,9,Foodies,2021-12-24
4374,DataTech Solutions,Influencer,Men 18-24,45 days,Google Ads,0.06,7849.0,4.58,Chicago,Spanish,148,9100,1,Fashionistas,2021-12-25
4375,Innovate Industries,Influencer,All Ages,30 days,Email,0.01,18659.0,4.77,Miami,English,860,3586,10,Health & Wellness,2021-12-26
4376,NexGen Systems,Influencer,Men 25-34,30 days,Instagram,0.15,14040.0,6.16,New York,German,416,8178,4,Outdoor Adventurers,2021-12-27
4377,TechCorp,Influencer,Men 25-34,15 days,Facebook,0.14,18865.0,6.02,New York,French,870,8676,1,Fashionistas,2021-12-28
4378,Innovate Industries,Email,All Ages,60 days,Google Ads,0.04,6310.0,2.7,Chicago,Mandarin,567,4485,4,Outdoor Adventurers,2021-12-29
4379,NexGen Systems,Influencer,Women 35-44,15 days,Website,0.11,13018.0,4.34,Miami,English,883,4983,5,Tech Enthusiasts,2021-12-30
4380,Alpha Innovations,Display,Men 25-34,15 days,Facebook,0.14,16406.0,4.85,Houston,Spanish,438,2635,8,Tech Enthusiasts,2021-12-31
4381,TechCorp,Social Media,Women 25-34,15 days,YouTube,0.05,9897.0,3.07,Miami,Spanish,416,2845,6,Tech Enthusiasts,2021-01-01
4382,TechCorp,Email,Women 25-34,60 days,Website,0.12,13216.0,3.56,New York,English,670,3171,5,Health & Wellness,2021-01-02
4383,Innovate Industries,Influencer,Men 18-24,60 days,Instagram,0.14,12769.0,7.9,Houston,English,420,8200,10,Fashionistas,2021-01-03
4384,DataTech Solutions,Influencer,All Ages,30 days,Facebook,0.03,15473.0,3.88,Miami,French,891,1965,2,Health & Wellness,2021-01-04
4385,TechCorp,Search,Men 25-34,30 days,Instagram,0.01,16280.0,7.79,New York,Spanish,829,7724,1,Outdoor Adventurers,2021-01-05
4386,DataTech Solutions,Social Media,Women 25-34,30 days,Email,0.06,17903.0,5.37,Chicago,Spanish,242,9089,5,Health & Wellness,2021-01-06
4387,Innovate Industries,Social Media,All Ages,45 days,YouTube,0.05,6855.0,4.26,New York,German,547,6508,3,Health & Wellness,2021-01-07
4388,DataTech Solutions,Influencer,All Ages,60 days,Website,0.09,19173.0,7.62,New York,English,467,2055,5,Tech Enthusiasts,2021-01-08
4389,Innovate Industries,Search,All Ages,60 days,Website,0.06,17778.0,7.44,Miami,Spanish,811,8330,7,Tech Enthusiasts,2021-01-09
4390,DataTech Solutions,Display,Men 18-24,60 days,Email,0.13,5624.0,3.58,Chicago,English,778,6405,5,Foodies,2021-01-10
4391,Innovate Industries,Display,All Ages,60 days,YouTube,0.04,19846.0,4.07,Houston,German,759,9057,3,Foodies,2021-01-11
4392,NexGen Systems,Search,Women 35-44,60 days,Website,0.12,17519.0,4.98,Los Angeles,Mandarin,656,5720,2,Health & Wellness,2021-01-12
4393,DataTech Solutions,Social Media,Women 25-34,15 days,Facebook,0.15,15128.0,4.28,Los Angeles,English,965,4993,4,Foodies,2021-01-13
4394,TechCorp,Display,Men 25-34,45 days,Google Ads,0.11,19609.0,2.51,New York,French,796,5241,6,Tech Enthusiasts,2021-01-14
4395,DataTech Solutions,Email,Women 25-34,60 days,Email,0.06,10923.0,5.56,New York,French,423,3411,10,Tech Enthusiasts,2021-01-15
4396,DataTech Solutions,Email,Men 25-34,45 days,Instagram,0.09,17701.0,7.63,New York,German,975,2053,8,Health & Wellness,2021-01-16
4397,DataTech Solutions,Email,All Ages,60 days,Google Ads,0.14,5556.0,6.26,Miami,English,298,6196,4,Health & Wellness,2021-01-17
4398,Innovate Industries,Search,Men 18-24,45 days,Email,0.03,14650.0,2.28,Miami,Spanish,864,3032,5,Fashionistas,2021-01-18
4399,Alpha Innovations,Social Media,Women 25-34,15 days,Website,0.08,19623.0,6.32,Houston,Mandarin,841,1904,5,Foodies,2021-01-19
4400,DataTech Solutions,Search,Men 25-34,60 days,Google Ads,0.14,16284.0,7.75,Miami,German,207,1832,4,Tech Enthusiasts,2021-01-20
4401,Alpha Innovations,Social Media,All Ages,45 days,Instagram,0.14,7402.0,7.39,Chicago,French,770,6604,3,Tech Enthusiasts,2021-01-21
4402,Innovate Industries,Display,Women 25-34,60 days,Instagram,0.04,11098.0,7.42,Miami,Mandarin,335,4758,8,Tech Enthusiasts,2021-01-22
4403,TechCorp,Display,Men 25-34,45 days,Google Ads,0.09,19688.0,5.04,Los Angeles,French,655,8096,4,Fashionistas,2021-01-23
4404,NexGen Systems,Influencer,All Ages,15 days,Google Ads,0.06,12481.0,7.9,Houston,Spanish,392,1211,6,Fashionistas,2021-01-24
4405,NexGen Systems,Display,Men 25-34,45 days,Facebook,0.14,10377.0,6.51,Miami,German,642,8685,5,Health & Wellness,2021-01-25
4406,NexGen Systems,Social Media,Men 18-24,15 days,Google Ads,0.08,13233.0,7.13,Houston,Mandarin,628,9170,8,Foodies,2021-01-26
4407,Alpha Innovations,Social Media,Men 25-34,60 days,Website,0.12,8498.0,2.27,Chicago,English,157,8528,7,Outdoor Adventurers,2021-01-27
4408,DataTech Solutions,Social Media,Men 18-24,45 days,Instagram,0.05,11622.0,3.73,Miami,Spanish,896,8132,1,Outdoor Adventurers,2021-01-28
4409,Alpha Innovations,Display,Women 25-34,45 days,Google Ads,0.1,17059.0,3.89,Houston,Mandarin,362,9830,8,Foodies,2021-01-29
4410,DataTech Solutions,Influencer,Men 25-34,60 days,Google Ads,0.07,15297.0,7.75,Miami,French,820,1679,4,Tech Enthusiasts,2021-01-30
4411,DataTech Solutions,Search,Men 18-24,30 days,Google Ads,0.1,8611.0,3.52,Miami,German,390,9110,6,Foodies,2021-01-31
4412,Innovate Industries,Display,Women 25-34,60 days,Facebook,0.14,6715.0,5.53,Miami,Mandarin,488,2307,9,Tech Enthusiasts,2021-02-01
4413,TechCorp,Display,Men 18-24,60 days,Website,0.02,6292.0,6.89,Miami,French,869,2805,8,Fashionistas,2021-02-02
4414,NexGen Systems,Influencer,Men 18-24,15 days,Instagram,0.03,10824.0,5.7,Chicago,English,247,9411,9,Fashionistas,2021-02-03
4415,TechCorp,Email,Women 25-34,45 days,Instagram,0.15,5643.0,2.57,Chicago,Mandarin,901,7655,4,Health & Wellness,2021-02-04
4416,Innovate Industries,Search,Men 25-34,15 days,Email,0.12,6345.0,6.85,Los Angeles,German,179,6740,1,Outdoor Adventurers,2021-02-05
4417,Innovate Industries,Display,Women 25-34,15 days,Instagram,0.04,19053.0,3.45,New York,English,666,7167,6,Foodies,2021-02-06
4418,NexGen Systems,Email,All Ages,15 days,Website,0.09,17831.0,4.81,Houston,English,328,6353,8,Outdoor Adventurers,2021-02-07
4419,NexGen Systems,Social Media,Women 35-44,45 days,Instagram,0.05,7777.0,7.96,Los Angeles,German,115,5033,4,Fashionistas,2021-02-08
4420,NexGen Systems,Social Media,Men 25-34,60 days,Instagram,0.07,11278.0,6.25,Chicago,German,739,8691,6,Foodies,2021-02-09
4421,NexGen Systems,Influencer,All Ages,15 days,Website,0.08,15010.0,2.46,New York,Spanish,617,9898,4,Outdoor Adventurers,2021-02-10
4422,NexGen Systems,Influencer,Women 25-34,60 days,Instagram,0.14,10142.0,5.72,Chicago,Spanish,963,9250,2,Tech Enthusiasts,2021-02-11
4423,NexGen Systems,Display,All Ages,45 days,Facebook,0.11,18131.0,4.67,New York,Spanish,899,8154,2,Fashionistas,2021-02-12
4424,NexGen Systems,Social Media,Women 25-34,45 days,Website,0.01,7027.0,3.03,Miami,English,666,7573,6,Tech Enthusiasts,2021-02-13
4425,TechCorp,Display,Men 25-34,45 days,Email,0.09,5979.0,2.72,Miami,Mandarin,187,2223,1,Outdoor Adventurers,2021-02-14
4426,Alpha Innovations,Display,Men 18-24,45 days,Google Ads,0.12,13168.0,5.95,Los Angeles,Spanish,481,6815,5,Outdoor Adventurers,2021-02-15
4427,TechCorp,Email,Women 25-34,30 days,YouTube,0.1,5195.0,3.81,Houston,French,546,6971,6,Health & Wellness,2021-02-16
4428,Innovate Industries,Display,Men 18-24,30 days,YouTube,0.04,10459.0,4.39,Miami,Mandarin,797,7411,2,Outdoor Adventurers,2021-02-17
4429,Alpha Innovations,Social Media,Men 25-34,30 days,Website,0.05,5775.0,7.18,Los Angeles,English,658,2097,2,Health & Wellness,2021-02-18
4430,TechCorp,Email,Women 25-34,45 days,YouTube,0.09,5609.0,3.91,Chicago,French,764,3957,10,Tech Enthusiasts,2021-02-19
4431,NexGen Systems,Social Media,Men 18-24,15 days,Google Ads,0.15,6503.0,5.72,New York,German,895,5628,8,Health & Wellness,2021-02-20
4432,Innovate Industries,Social Media,Women 35-44,60 days,Website,0.13,12576.0,7.5,New York,English,596,2127,3,Foodies,2021-02-21
4433,NexGen Systems,Search,All Ages,15 days,YouTube,0.13,18577.0,7.66,Houston,Spanish,275,9280,5,Health & Wellness,2021-02-22
4434,TechCorp,Display,Men 18-24,30 days,Website,0.08,6261.0,2.25,Miami,Spanish,622,8693,3,Health & Wellness,2021-02-23
4435,DataTech Solutions,Email,Men 18-24,15 days,YouTube,0.13,9138.0,2.85,Chicago,Mandarin,717,3817,10,Fashionistas,2021-02-24
4436,DataTech Solutions,Search,All Ages,60 days,Instagram,0.15,5884.0,2.03,Houston,Mandarin,895,1617,9,Fashionistas,2021-02-25
4437,DataTech Solutions,Social Media,All Ages,30 days,Google Ads,0.09,15342.0,4.8,Houston,Spanish,375,3460,2,Fashionistas,2021-02-26
4438,DataTech Solutions,Search,Men 18-24,45 days,Facebook,0.02,6386.0,7.73,Houston,Mandarin,560,3564,9,Tech Enthusiasts,2021-02-27
4439,TechCorp,Social Media,Women 35-44,60 days,Google Ads,0.05,18231.0,6.79,Miami,French,185,1419,8,Outdoor Adventurers,2021-02-28
4440,TechCorp,Display,Men 25-34,45 days,Email,0.14,7370.0,5.88,Chicago,English,231,3864,4,Foodies,2021-03-01
4441,Alpha Innovations,Search,Women 35-44,15 days,Google Ads,0.06,5778.0,6.67,Miami,English,719,6864,5,Tech Enthusiasts,2021-03-02
4442,NexGen Systems,Search,Men 25-34,15 days,Instagram,0.14,7187.0,2.61,Los Angeles,English,793,8212,10,Tech Enthusiasts,2021-03-03
4443,DataTech Solutions,Search,Men 18-24,30 days,YouTube,0.02,10226.0,2.44,Houston,German,305,6155,8,Outdoor Adventurers,2021-03-04
4444,DataTech Solutions,Display,All Ages,45 days,Google Ads,0.15,11783.0,6.2,Los Angeles,Spanish,560,1060,2,Tech Enthusiasts,2021-03-05
4445,Innovate Industries,Display,Men 18-24,15 days,Email,0.07,10473.0,5.83,Houston,German,185,3018,1,Fashionistas,2021-03-06
4446,Innovate Industries,Social Media,Women 25-34,60 days,Email,0.09,5169.0,6.87,Los Angeles,German,205,9829,9,Foodies,2021-03-07
4447,NexGen Systems,Display,Women 25-34,15 days,Instagram,0.13,12259.0,2.62,Houston,English,197,6620,5,Outdoor Adventurers,2021-03-08
4448,Alpha Innovations,Email,Men 25-34,15 days,Email,0.15,8174.0,3.08,Chicago,Spanish,988,2870,2,Health & Wellness,2021-03-09
4449,DataTech Solutions,Display,Men 25-34,15 days,YouTube,0.14,10629.0,3.44,Houston,Spanish,774,8675,3,Tech Enthusiasts,2021-03-10
4450,Innovate Industries,Email,All Ages,15 days,Facebook,0.13,5123.0,2.84,Miami,English,156,8239,9,Health & Wellness,2021-03-11
4451,Alpha Innovations,Search,Women 25-34,60 days,Website,0.14,8725.0,6.69,Miami,French,475,3011,7,Foodies,2021-03-12
4452,Innovate Industries,Social Media,Women 25-34,30 days,Instagram,0.06,17381.0,7.72,Houston,Spanish,147,5098,7,Health & Wellness,2021-03-13
4453,NexGen Systems,Search,Women 25-34,45 days,Website,0.09,8941.0,5.42,Chicago,English,416,6391,5,Fashionistas,2021-03-14
4454,Innovate Industries,Search,Women 35-44,60 days,Email,0.03,14762.0,7.15,Houston,Spanish,428,1069,7,Health & Wellness,2021-03-15
4455,TechCorp,Social Media,Men 25-34,60 days,YouTube,0.06,14125.0,7.22,Miami,Mandarin,722,9628,3,Tech Enthusiasts,2021-03-16
4456,NexGen Systems,Influencer,Women 25-34,30 days,YouTube,0.08,10908.0,2.17,Los Angeles,German,363,7737,8,Tech Enthusiasts,2021-03-17
4457,Innovate Industries,Search,Men 18-24,60 days,Instagram,0.03,11099.0,2.6,Houston,English,425,3071,5,Fashionistas,2021-03-18
4458,Alpha Innovations,Influencer,Men 25-34,60 days,Instagram,0.15,6253.0,5.38,Houston,French,732,7717,9,Health & Wellness,2021-03-19
4459,DataTech Solutions,Email,Men 25-34,30 days,Google Ads,0.03,18813.0,3.55,New York,German,811,6836,8,Health & Wellness,2021-03-20
4460,DataTech Solutions,Email,Women 25-34,45 days,YouTube,0.03,11236.0,2.59,Los Angeles,Mandarin,599,6537,4,Fashionistas,2021-03-21
4461,NexGen Systems,Email,Men 18-24,45 days,Google Ads,0.03,14551.0,2.54,Houston,Spanish,489,8630,9,Tech Enthusiasts,2021-03-22
4462,DataTech Solutions,Display,Women 25-34,30 days,Facebook,0.09,19381.0,3.45,Chicago,French,348,9464,1,Fashionistas,2021-03-23
4463,Innovate Industries,Email,All Ages,15 days,Email,0.02,9568.0,6.37,Los Angeles,German,525,1349,8,Fashionistas,2021-03-24
4464,Alpha Innovations,Display,All Ages,30 days,YouTube,0.09,8359.0,4.98,New York,Spanish,789,7787,9,Tech Enthusiasts,2021-03-25
4465,DataTech Solutions,Search,Men 25-34,60 days,Email,0.1,16057.0,2.19,Houston,French,269,5709,2,Fashionistas,2021-03-26
4466,NexGen Systems,Search,Women 35-44,45 days,Email,0.06,9126.0,3.1,Chicago,Spanish,178,4068,10,Tech Enthusiasts,2021-03-27
4467,NexGen Systems,Email,Women 35-44,45 days,YouTube,0.02,7430.0,4.21,Miami,Spanish,439,8167,2,Outdoor Adventurers,2021-03-28
4468,Innovate Industries,Influencer,Women 25-34,45 days,YouTube,0.07,9128.0,5.83,Houston,French,958,6402,8,Outdoor Adventurers,2021-03-29
4469,TechCorp,Search,Women 25-34,60 days,Instagram,0.14,18198.0,3.7,Los Angeles,English,476,7751,2,Foodies,2021-03-30
4470,DataTech Solutions,Influencer,Women 35-44,15 days,Website,0.02,19851.0,6.63,Chicago,Spanish,881,8181,10,Fashionistas,2021-03-31
4471,NexGen Systems,Social Media,Women 25-34,15 days,Website,0.15,12784.0,3.12,Miami,French,542,7693,9,Outdoor Adventurers,2021-04-01
4472,Alpha Innovations,Search,Men 18-24,60 days,YouTube,0.03,11366.0,6.58,Los Angeles,Mandarin,399,9887,6,Outdoor Adventurers,2021-04-02
4473,DataTech Solutions,Search,Men 25-34,30 days,Google Ads,0.15,6597.0,2.55,Houston,Mandarin,503,5178,4,Foodies,2021-04-03
4474,NexGen Systems,Display,Men 18-24,15 days,Website,0.09,12773.0,7.92,New York,German,462,3443,5,Outdoor Adventurers,2021-04-04
4475,DataTech Solutions,Social Media,Men 25-34,60 days,Instagram,0.04,17215.0,6.45,Miami,French,454,3816,4,Outdoor Adventurers,2021-04-05
4476,DataTech Solutions,Display,All Ages,30 days,YouTube,0.1,18827.0,6.21,Chicago,German,137,8931,5,Fashionistas,2021-04-06
4477,Innovate Industries,Email,All Ages,15 days,Google Ads,0.12,12918.0,2.04,New York,Mandarin,347,5536,5,Tech Enthusiasts,2021-04-07
4478,Alpha Innovations,Influencer,Women 35-44,15 days,YouTube,0.11,14730.0,2.2,Miami,German,639,3636,3,Foodies,2021-04-08
4479,TechCorp,Email,Women 25-34,45 days,Email,0.12,18762.0,7.93,Houston,English,895,3949,2,Fashionistas,2021-04-09
4480,DataTech Solutions,Social Media,Men 18-24,30 days,YouTube,0.12,15888.0,2.19,Houston,German,937,8470,8,Fashionistas,2021-04-10
4481,TechCorp,Social Media,Women 35-44,30 days,Google Ads,0.13,19599.0,4.25,Houston,German,195,8847,1,Health & Wellness,2021-04-11
4482,Innovate Industries,Search,Men 25-34,60 days,Website,0.09,6364.0,5.26,Houston,English,298,1516,4,Foodies,2021-04-12
4483,Innovate Industries,Search,Women 35-44,60 days,Google Ads,0.08,17674.0,3.78,Los Angeles,Mandarin,266,6944,9,Health & Wellness,2021-04-13
4484,NexGen Systems,Display,Men 25-34,60 days,YouTube,0.12,11529.0,6.09,Houston,Spanish,297,2578,7,Tech Enthusiasts,2021-04-14
4485,Alpha Innovations,Search,Women 35-44,60 days,Instagram,0.12,9857.0,4.42,Los Angeles,English,316,2381,7,Tech Enthusiasts,2021-04-15
4486,Alpha Innovations,Social Media,All Ages,15 days,Email,0.09,9418.0,2.05,Houston,German,475,7918,6,Fashionistas,2021-04-16
4487,Alpha Innovations,Display,Women 35-44,45 days,Facebook,0.14,7314.0,7.28,New York,French,485,5864,6,Foodies,2021-04-17
4488,Alpha Innovations,Social Media,Men 25-34,45 days,Facebook,0.11,12696.0,6.48,Miami,Mandarin,894,7116,10,Fashionistas,2021-04-18
4489,TechCorp,Influencer,Men 18-24,45 days,Google Ads,0.04,13591.0,7.45,Chicago,German,621,2294,4,Outdoor Adventurers,2021-04-19
4490,NexGen Systems,Influencer,Men 18-24,45 days,Email,0.1,6264.0,7.32,Miami,English,797,2784,4,Foodies,2021-04-20
4491,Innovate Industries,Social Media,Women 25-34,45 days,Facebook,0.07,13671.0,5.34,New York,French,832,7832,9,Health & Wellness,2021-04-21
4492,NexGen Systems,Social Media,Men 18-24,15 days,Facebook,0.09,12479.0,3.38,Miami,Mandarin,530,5834,8,Health & Wellness,2021-04-22
4493,Alpha Innovations,Email,Men 18-24,15 days,Google Ads,0.1,13996.0,4.2,Miami,German,714,9405,2,Health & Wellness,2021-04-23
4494,DataTech Solutions,Influencer,Women 35-44,45 days,Google Ads,0.09,17881.0,6.59,Miami,English,793,2865,8,Outdoor Adventurers,2021-04-24
4495,Innovate Industries,Display,Men 18-24,60 days,Website,0.1,16144.0,6.95,Miami,English,186,4003,6,Health & Wellness,2021-04-25
4496,DataTech Solutions,Search,All Ages,15 days,YouTube,0.1,9290.0,2.21,Miami,Spanish,474,2454,7,Fashionistas,2021-04-26
4497,DataTech Solutions,Email,Men 18-24,15 days,Instagram,0.02,13329.0,3.99,Miami,English,432,7653,3,Outdoor Adventurers,2021-04-27
4498,DataTech Solutions,Display,Men 25-34,30 days,Google Ads,0.08,10235.0,5.56,Los Angeles,Spanish,242,4048,8,Fashionistas,2021-04-28
4499,DataTech Solutions,Search,Men 25-34,45 days,Email,0.09,8736.0,7.99,Houston,French,613,2991,3,Tech Enthusiasts,2021-04-29
4500,Innovate Industries,Social Media,Men 25-34,60 days,Google Ads,0.1,16831.0,4.6,Houston,French,669,1523,5,Health & Wellness,2021-04-30
4501,Innovate Industries,Search,Women 35-44,15 days,Google Ads,0.13,16760.0,7.0,Houston,Spanish,511,8428,4,Outdoor Adventurers,2021-05-01
4502,NexGen Systems,Display,Women 25-34,15 days,Instagram,0.06,18667.0,7.59,Houston,Mandarin,531,1269,5,Fashionistas,2021-05-02
